player,num_season,tot_pts
Armen Gilliam,6,992
Armen Gilliam,7,970
Armen Gilliam,8,1212
Armen Gilliam,9,1429
Armen Gilliam,10,691
Armen Gilliam,11,921
Armen Gilliam,12,281
Armen Gilliam,13,333
Armon Johnson,1,110
Armon Johnson,2,94
Armond Hill,1,489
Armond Hill,2,797
Armond Hill,3,838
Armond Hill,4,479
Armond Hill,5,750
Armond Hill,6,290
Armond Hill,7,46
Armond Hill,8,45
Arnett Moultrie,1,174
Arnett Moultrie,2,36
Arnie Ferrin,1,340
Arnie Ferrin,2,352
Arnie Johnson,1,498
Arnie Johnson,2,639
Arnie Johnson,3,657
Arnie Johnson,4,583
Arnie Risen*,1,625
Arnie Risen*,2,1077
Arnie Risen*,3,1032
Arnie Risen*,4,884
Arnie Risen*,5,949
Arnie Risen*,6,797
Arnie Risen*,7,548
Arnie Risen*,8,344
Arnie Risen*,9,382
Aron Baynes,1,43
Aron Baynes,2,161
Aron Baynes,3,461
Aron Baynes,4,514
Aron Baynes,5,365
Arron Afflalo,1,276
Arron Afflalo,2,363
Arron Afflalo,3,724
Arron Afflalo,4,867
Arron Afflalo,5,943
Arron Afflalo,6,1057
Arron Afflalo,7,1330
Arron Afflalo,8,2070
Arron Afflalo,9,909
Arron Afflalo,10,515
Art Burris,1,77
Art Burris,2,220
Art Collins,1,94
Art Harris,1,993
Art Harris,2,1312
Art Harris,3,467
Art Harris,4,55
Art Heyman,1,1153
Art Heyman,2,316
Art Heyman,3,100
Art Long,1,0
Art Long,2,285
Art Long,3,120
Art Spector,1,5
Art Spoelstra,1,426
Art Spoelstra,2,615
Art Spoelstra,3,522
Art Spoelstra,4,898
Art Williams,1,643
Art Williams,2,559
Art Williams,3,466
Art Williams,4,360
Art Williams,5,412
Art Williams,6,263
Art Williams,7,173
Artis Gilmore*,1,1527
Artis Gilmore*,2,1879
Artis Gilmore*,3,1940
Artis Gilmore*,4,855
Artis Gilmore*,5,1469
Artis Gilmore*,6,1517
Artis Gilmore*,7,1479
Artis Gilmore*,8,982
Artis Gilmore*,9,1548
Artis Gilmore*,10,1184
Artis Gilmore*,11,934
Artis Gilmore*,12,530
Arvid Kramer,1,16
Arvydas Macijauskas,1,44
Arvydas Sabonis*,1,1058
Arvydas Sabonis*,2,928
Arvydas Sabonis*,3,1167
Arvydas Sabonis*,4,606
Arvydas Sabonis*,5,778
Arvydas Sabonis*,6,616
Arvydas Sabonis*,8,476
Ashraf Amaya,1,339
Ashraf Amaya,2,40
Askia Jones,1,45
Audie Norris,1,66
Audie Norris,2,352
Audie Norris,3,401
Austin Carr,1,911
Austin Carr,2,1685
Austin Carr,3,1775
Austin Carr,4,593
Austin Carr,5,658
Austin Carr,6,1329
Austin Carr,7,1011
Austin Carr,8,1394
Austin Carr,9,909
Austin Carr,10,416
Austin Croshere,1,76
Austin Croshere,2,92
Austin Croshere,3,835
Austin Croshere,4,822
Austin Croshere,5,516
Austin Croshere,6,252
Austin Croshere,7,387
Austin Croshere,8,647
Austin Croshere,9,408
Austin Croshere,10,227
Austin Croshere,11,173
Austin Croshere,12,80
Austin Daye,1,349
Austin Daye,2,537
Austin Daye,3,194
Austin Daye,4,494
Austin Daye,5,132
Austin Daye,6,258
Austin Rivers,1,377
Austin Rivers,2,530
Austin Rivers,3,1060
Austin Rivers,4,593
Austin Rivers,5,889
Avery Bradley,1,52
Avery Bradley,2,484
Avery Bradley,3,461
Avery Bradley,4,891
Avery Bradley,5,1071
Avery Bradley,6,1155
Avery Bradley,7,894
Avery Johnson,1,68
Avery Johnson,2,140
Avery Johnson,3,640
Avery Johnson,4,772
Avery Johnson,5,656
Avery Johnson,6,890
Avery Johnson,7,1101
Avery Johnson,8,1071
Avery Johnson,9,800
Avery Johnson,10,766
Avery Johnson,11,487
Avery Johnson,12,919
Avery Johnson,13,310
Avery Johnson,14,1070
Avery Johnson,15,156
Avery Johnson,16,212
Awvee Storey,1,8
Awvee Storey,2,43
Awvee Storey,4,92
Axel Toupane,1,76
Axel Toupane,2,22
B.J. Armstrong,1,452
B.J. Armstrong,2,720
B.J. Armstrong,3,809
B.J. Armstrong,4,1009
B.J. Armstrong,5,1212
B.J. Armstrong,6,1150
B.J. Armstrong,7,1012
B.J. Armstrong,8,389
B.J. Armstrong,9,522
B.J. Armstrong,10,210
B.J. Armstrong,11,201
B.J. Tyler,1,195
Bailey Howell*,1,1332
Bailey Howell*,2,1815
Bailey Howell*,3,1576
Bailey Howell*,4,1793
Bailey Howell*,5,1666
Bailey Howell*,6,1534
Bailey Howell*,7,1364
Bailey Howell*,8,1621
Bailey Howell*,9,1621
Bailey Howell*,10,1537
Bailey Howell*,11,1033
Bailey Howell*,12,878
Barney Cable,1,109
Barney Cable,2,524
Barney Cable,3,605
Barney Cable,4,1456
Barney Cable,5,816
Barney Cable,6,260
Baron Davis,1,486
Baron Davis,2,1131
Baron Davis,3,1484
Baron Davis,4,856
Baron Davis,5,1532
Baron Davis,6,1770
Baron Davis,7,967
Baron Davis,8,1264
Baron Davis,9,1791
Baron Davis,10,968
Baron Davis,11,1145
Baron Davis,12,1520
Baron Davis,13,178
Barry Clemens,1,376
Barry Clemens,2,440
Barry Clemens,3,725
Barry Clemens,4,552
Barry Clemens,5,651
Barry Clemens,6,577
Barry Clemens,7,580
Barry Clemens,8,471
Barry Clemens,9,388
Barry Clemens,10,381
Barry Clemens,11,171
Barry Kramer,1,372
Barry Nelson,1,35
Barry Orms,1,181
Barry Stevens,1,2
Barry Sumpter,1,0
Barry Yates,1,69
Bart Kofoed,1,46
Bart Kofoed,2,30
Bart Kofoed,4,3
Bart Kofoed,5,66
Bart Kofoed,6,17
Bato Govedarica,1,75
Bayard Forrest,1,271
Bayard Forrest,2,298
Belus Smawley,1,834
Belus Smawley,2,1462
Belus Smawley,3,40
Ben Bentil,1,0
Ben Clyde,1,69
Ben Coleman,1,452
Ben Coleman,2,1186
Ben Coleman,3,295
Ben Coleman,4,126
Ben Coleman,8,28
Ben Davis,1,29
Ben Davis,2,4
Ben Davis,3,17
Ben Davis,4,4
Ben Gillery,1,25
Ben Gordon,1,1235
Ben Gordon,2,1349
Ben Gordon,3,1753
Ben Gordon,4,1336
Ben Gordon,5,1699
Ben Gordon,6,855
Ben Gordon,7,921
Ben Gordon,8,648
Ben Gordon,9,840
Ben Gordon,10,99
Ben Gordon,11,349
Ben Handlogten,1,68
Ben Handlogten,2,95
Ben Hansbrough,1,57
Ben Kelso,1,85
Ben McDonald,1,61
Ben McDonald,2,353
Ben McDonald,3,612
Ben McDonald,4,35
Ben McLemore,1,720
Ben McLemore,2,996
Ben McLemore,3,531
Ben McLemore,4,495
Ben Poquette,1,232
Ben Poquette,2,507
Ben Poquette,3,731
Ben Poquette,4,777
Ben Poquette,5,540
Ben Poquette,6,825
Ben Poquette,7,185
Ben Poquette,8,532
Ben Poquette,9,406
Ben Poquette,10,328
Ben Uzoh,1,158
Ben Uzoh,2,162
Ben Wallace,1,38
Ben Wallace,2,205
Ben Wallace,3,277
Ben Wallace,4,390
Ben Wallace,5,511
Ben Wallace,6,609
Ben Wallace,7,506
Ben Wallace,8,773
Ben Wallace,9,721
Ben Wallace,10,597
Ben Wallace,11,494
Ben Wallace,12,696
Ben Wallace,13,165
Ben Wallace,14,381
Ben Wallace,15,154
Ben Wallace,16,85
Ben Warley,1,125
Ben Warley,2,650
Ben Warley,3,312
Ben Warley,4,592
Ben Warley,5,384
Bennie Swain,1,265
Beno Udrih,1,471
Beno Udrih,2,275
Beno Udrih,3,340
Beno Udrih,4,834
Beno Udrih,5,800
Beno Udrih,6,1023
Beno Udrih,7,1086
Beno Udrih,8,348
Beno Udrih,9,1076
Beno Udrih,10,400
Beno Udrih,11,605
Beno Udrih,12,410
Beno Udrih,13,227
Benoit Benjamin,1,878
Benoit Benjamin,2,828
Benoit Benjamin,3,860
Benoit Benjamin,4,1299
Benoit Benjamin,5,959
Benoit Benjamin,6,1964
Benoit Benjamin,7,879
Benoit Benjamin,8,670
Benoit Benjamin,9,718
Benoit Benjamin,10,675
Benoit Benjamin,11,1456
Benoit Benjamin,12,13
Benoit Benjamin,13,63
Benoit Benjamin,14,4
Benoit Benjamin,15,2
Bernard James,1,131
Bernard James,2,28
Bernard James,3,44
Bernard King*,1,1909
Bernard King*,2,1769
Bernard King*,3,176
Bernard King*,4,1771
Bernard King*,5,1833
Bernard King*,6,1486
Bernard King*,7,2027
Bernard King*,8,1809
Bernard King*,10,136
Bernard King*,11,1188
Bernard King*,12,1674
Bernard King*,13,1837
Bernard King*,14,1817
Bernard King*,16,223
Bernard Robinson,1,93
Bernard Robinson,2,422
Bernard Robinson,3,122
Bernard Thompson,1,197
Bernard Thompson,2,517
Bernard Thompson,3,111
Bernard Thompson,4,191
Bernard Thompson,5,62
Bernard Toone,1,55
Bernie Fryer,1,559
Bernie Fryer,2,127
Bernie Harris,1,5
Bernie Williams,1,598
Bernie Williams,2,292
Bert Cook,1,118
Bevo Nordmann,1,131
Bevo Nordmann,2,742
Bevo Nordmann,3,126
Bevo Nordmann,4,6
Bill Bolger,1,56
Bill Bradley*,1,360
Bill Bradley*,2,1020
Bill Bradley*,3,971
Bill Bradley*,4,970
Bill Bradley*,5,1177
Bill Bradley*,6,1319
Bill Bradley*,7,1150
Bill Bradley*,8,1048
Bill Bradley*,9,914
Bill Bradley*,10,288
Bill Bridges,1,164
Bill Bridges,2,682
Bill Bridges,3,910
Bill Bridges,4,1011
Bill Bridges,5,1373
Bill Bridges,6,1279
Bill Bridges,7,941
Bill Bridges,8,1217
Bill Bridges,9,975
Bill Bridges,10,1960
Bill Bridges,11,1690
Bill Bridges,12,548
Bill Bridges,13,174
Bill Buntin,1,324
Bill Calhoun,1,560
Bill Calhoun,2,511
Bill Calhoun,3,383
Bill Calhoun,4,1142
Bill Calhoun,5,594
Bill Calhoun,6,454
Bill Cartwright,1,1781
Bill Cartwright,2,1646
Bill Cartwright,3,1037
Bill Cartwright,4,1290
Bill Cartwright,5,1310
Bill Cartwright,7,12
Bill Cartwright,8,1016
Bill Cartwright,9,914
Bill Cartwright,10,966
Bill Cartwright,11,811
Bill Cartwright,12,760
Bill Cartwright,13,512
Bill Cartwright,14,354
Bill Cartwright,15,235
Bill Cartwright,16,69
Bill Chamberlain,1,153
Bill Closs,1,752
Bill Closs,2,570
Bill Closs,3,347
Bill Curley,1,143
Bill Curley,4,34
Bill Curley,5,78
Bill Curley,6,152
Bill Curley,7,126
Bill Dinwiddie,1,344
Bill Dinwiddie,2,293
Bill Dinwiddie,4,300
Bill Dinwiddie,5,37
Bill Ebben,1,15
Bill Edwards,1,6
Bill Gabor,1,609
Bill Gabor,2,689
Bill Gabor,3,488
Bill Gabor,4,647
Bill Gabor,5,547
Bill Gabor,6,17
Bill Garnett,1,469
Bill Garnett,2,411
Bill Garnett,3,418
Bill Garnett,4,340
Bill Hanzlik,1,396
Bill Hanzlik,2,472
Bill Hanzlik,3,500
Bill Hanzlik,4,434
Bill Hanzlik,5,621
Bill Hanzlik,6,988
Bill Hanzlik,7,952
Bill Hanzlik,8,350
Bill Hanzlik,9,201
Bill Hanzlik,10,500
Bill Henry,1,592
Bill Herman,1,56
Bill Hewitt,1,539
Bill Hewitt,2,548
Bill Hewitt,3,475
Bill Hewitt,4,303
Bill Hewitt,5,345
Bill Hewitt,7,126
Bill Hosket,1,130
Bill Hosket,2,118
Bill Hosket,3,105
Bill Hosket,4,220
Bill Jones,1,129
Bill Laimbeer,1,791
Bill Laimbeer,2,1436
Bill Laimbeer,3,1119
Bill Laimbeer,4,1422
Bill Laimbeer,5,1438
Bill Laimbeer,6,1360
Bill Laimbeer,7,1263
Bill Laimbeer,8,1110
Bill Laimbeer,9,1106
Bill Laimbeer,10,981
Bill Laimbeer,11,904
Bill Laimbeer,12,783
Bill Laimbeer,13,687
Bill Laimbeer,14,108
Bill Ligon,1,126
Bill Martin,1,332
Bill Martin,2,25
Bill Martin,3,40
Bill Mayfield,1,17
Bill McGill,1,442
Bill McGill,2,2232
Bill McGill,3,110
Bill Melchionni,1,315
Bill Melchionni,2,325
Bill Mlkvy,1,181
Bill Roberts,1,182
Bill Robinzine,1,603
Bill Robinzine,2,773
Bill Robinzine,3,816
Bill Robinzine,4,1098
Bill Robinzine,5,925
Bill Robinzine,6,2006
Bill Robinzine,7,323
Bill Russell*,1,706
Bill Russell*,2,1142
Bill Russell*,3,1168
Bill Russell*,4,1350
Bill Russell*,5,1322
Bill Russell*,6,1436
Bill Russell*,7,1309
Bill Russell*,8,1168
Bill Russell*,9,1102
Bill Russell*,10,1005
Bill Russell*,11,1075
Bill Russell*,12,977
Bill Russell*,13,762
Bill Sharman*,1,378
Bill Sharman*,2,671
Bill Sharman*,3,1147
Bill Sharman*,4,1155
Bill Sharman*,5,1253
Bill Sharman*,6,1434
Bill Sharman*,7,1413
Bill Sharman*,8,1402
Bill Sharman*,9,1466
Bill Sharman*,10,1370
Bill Sharman*,11,976
Bill Smith,1,23
Bill Stricker,1,4
Bill Thieben,1,237
Bill Thieben,2,100
Bill Tosheff,1,608
Bill Tosheff,2,759
Bill Tosheff,3,492
Bill Turner,1,172
Bill Turner,2,619
Bill Turner,3,1034
Bill Turner,4,65
Bill Turner,5,182
Bill Turner,6,84
Bill Walton*,1,448
Bill Walton*,2,823
Bill Walton*,3,1210
Bill Walton*,4,1097
Bill Walton*,6,194
Bill Walton*,9,465
Bill Walton*,10,668
Bill Walton*,11,676
Bill Walton*,12,606
Bill Walton*,13,28
Bill Wennington,1,189
Bill Wennington,2,157
Bill Wennington,3,63
Bill Wennington,4,300
Bill Wennington,5,270
Bill Wennington,6,437
Bill Wennington,9,542
Bill Wennington,10,363
Bill Wennington,11,376
Bill Wennington,12,280
Bill Wennington,13,167
Bill Wennington,14,143
Bill Wennington,15,14
Bill Willoughby,1,292
Bill Willoughby,2,193
Bill Willoughby,3,376
Bill Willoughby,5,535
Bill Willoughby,6,349
Bill Willoughby,7,539
Bill Willoughby,8,686
Bill Willoughby,9,303
Bill Zopf,1,118
Billy Cunningham*,1,1143
Billy Cunningham*,2,1495
Billy Cunningham*,3,1400
Billy Cunningham*,4,2034
Billy Cunningham*,5,2114
Billy Cunningham*,6,1859
Billy Cunningham*,7,1744
Billy Cunningham*,10,1563
Billy Cunningham*,11,274
Billy Donovan,1,105
Billy Hassett,1,544
Billy Hassett,2,133
Billy Kenville,1,434
Billy Kenville,2,498
Billy Kenville,3,535
Billy Kenville,4,582
Billy Kenville,5,258
Billy Kenville,7,127
Billy Knight,1,2075
Billy Knight,2,1215
Billy Knight,3,2262
Billy Knight,4,986
Billy Knight,5,1436
Billy Knight,6,998
Billy Knight,7,1370
Billy Knight,8,963
Billy Knight,9,774
Billy McKinney,1,609
Billy McKinney,2,520
Billy McKinney,3,1636
Billy McKinney,4,875
Billy McKinney,5,668
Billy McKinney,6,311
Billy McKinney,8,22
Billy Owens,1,1141
Billy Owens,2,612
Billy Owens,3,1186
Billy Owens,4,1002
Billy Owens,5,1616
Billy Owens,6,724
Billy Owens,7,818
Billy Owens,8,163
Billy Owens,9,748
Billy Owens,10,198
Billy Paultz,1,1280
Billy Paultz,2,1266
Billy Paultz,3,912
Billy Paultz,4,1526
Billy Paultz,5,599
Billy Paultz,6,212
Billy Paultz,7,458
Billy Paultz,8,89
Billy Paultz,9,82
Billy Ray,1,180
Billy Ray,2,1062
Billy Ray,3,832
Billy Ray,4,246
Billy Reid,1,190
Billy Thomas,1,92
Billy Thomas,2,38
Billy Thomas,4,28
Billy Thompson,1,332
Billy Thompson,2,14
Billy Thompson,3,854
Billy Thompson,4,867
Billy Thompson,5,499
Billy Thompson,6,0
Bimbo Coles,1,401
Bimbo Coles,2,816
Bimbo Coles,3,855
Bimbo Coles,4,588
Bimbo Coles,5,679
Bimbo Coles,6,1784
Bimbo Coles,7,311
Bimbo Coles,8,423
Bimbo Coles,9,455
Bimbo Coles,10,645
Bimbo Coles,11,232
Bimbo Coles,12,149
Bimbo Coles,13,308
Bimbo Coles,14,28
Bingo Smith,1,550
Bingo Smith,2,1168
Bingo Smith,3,1232
Bingo Smith,4,600
Bingo Smith,5,1211
Bingo Smith,6,1302
Bingo Smith,7,1101
Bingo Smith,8,1174
Bingo Smith,9,846
Bingo Smith,10,805
Bingo Smith,11,1786
Bird Averitt,1,589
Bird Averitt,2,992
Bismack Biyombo,1,327
Bismack Biyombo,2,386
Bismack Biyombo,3,222
Bismack Biyombo,4,304
Bismack Biyombo,5,454
Bismack Biyombo,6,483
Bison Dele,1,437
Bison Dele,2,96
Bison Dele,3,639
Bison Dele,4,498
Bison Dele,5,1029
Bison Dele,6,63
Bison Dele,7,1261
Bison Dele,8,513
Blackie Towery,1,597
Blaine Denning,1,5
Blair Rasmussen,1,153
Blair Rasmussen,2,705
Blair Rasmussen,3,1002
Blair Rasmussen,4,583
Blair Rasmussen,5,1001
Blair Rasmussen,6,875
Blair Rasmussen,7,729
Blair Rasmussen,8,71
Blake Ahearn,1,70
Blake Ahearn,2,8
Blake Ahearn,5,10
Blake Griffin,1,1845
Blake Griffin,2,1368
Blake Griffin,3,1440
Blake Griffin,4,1930
Blake Griffin,5,1469
Blake Griffin,6,749
Blake Griffin,7,1316
Blue Edwards,1,727
Blue Edwards,2,576
Blue Edwards,3,1018
Blue Edwards,4,1382
Blue Edwards,5,953
Blue Edwards,6,918
Blue Edwards,7,1043
Blue Edwards,8,478
Blue Edwards,9,872
Blue Edwards,10,77
Bo Ellis,1,338
Bo Ellis,2,113
Bo Ellis,3,162
Bo Erias,1,148
Bo Kimble,1,429
Bo Kimble,2,112
Bo Kimble,3,33
Bo Lamar,1,502
Bo Outlaw,1,257
Bo Outlaw,2,422
Bo Outlaw,3,286
Bo Outlaw,4,625
Bo Outlaw,5,783
Bo Outlaw,6,203
Bo Outlaw,7,490
Bo Outlaw,8,582
Bo Outlaw,9,752
Bo Outlaw,10,378
Bo Outlaw,11,379
Bo Outlaw,12,29
Bo Outlaw,13,75
Bo Outlaw,14,81
Bo Outlaw,15,4
Bob Allen,1,48
Bob Anderegg,1,133
Bob Armstrong,1,28
Bob Arnzen,1,301
Bob Bigelow,1,56
Bob Bigelow,2,85
Bob Bigelow,3,16
Bob Bigelow,4,85
Bob Boozer,1,666
Bob Boozer,2,1083
Bob Boozer,3,1132
Bob Boozer,4,2416
Bob Boozer,5,1136
Bob Boozer,6,955
Bob Boozer,7,1436
Bob Boozer,8,1655
Bob Boozer,9,1716
Bob Boozer,10,1249
Bob Boozer,11,728
Bob Brannum,1,713
Bob Brannum,3,405
Bob Brannum,4,486
Bob Brannum,5,409
Bob Brannum,6,442
Bob Brown,1,724
Bob Burrow,1,404
Bob Burrow,2,55
Bob Carney,1,69
Bob Carpenter,1,614
Bob Carpenter,2,646
Bob Carrington,1,1272
Bob Carrington,3,36
Bob Christian,1,150
Bob Christian,2,176
Bob Christian,3,230
Bob Christian,4,386
Bob Cousy*,1,1078
Bob Cousy*,2,1433
Bob Cousy*,3,1407
Bob Cousy*,4,1383
Bob Cousy*,5,1504
Bob Cousy*,6,1356
Bob Cousy*,7,1319
Bob Cousy*,8,1167
Bob Cousy*,9,1297
Bob Cousy*,10,1455
Bob Cousy*,11,1378
Bob Cousy*,12,1175
Bob Cousy*,13,1003
Bob Cousy*,20,5
Bob Dandridge,1,1067
Bob Dandridge,2,1452
Bob Dandridge,3,1475
Bob Dandridge,4,1474
Bob Dandridge,5,1341
Bob Dandridge,6,1593
Bob Dandridge,7,1571
Bob Dandridge,8,1453
Bob Dandridge,9,1450
Bob Dandridge,10,1589
Bob Dandridge,11,783
Bob Dandridge,12,230
Bob Dandridge,13,52
Bob Davies*,1,895
Bob Davies*,2,955
Bob Davies*,3,1052
Bob Davies*,4,1029
Bob Davies*,5,887
Bob Davies*,6,872
Bob Davis,1,16
Bob Doll,1,315
Bob Donham,1,416
Bob Donham,2,551
Bob Donham,3,451
Bob Donham,4,400
Bob Duffy,1,154
Bob Duffy,2,464
Bob Duffy,3,14
Bob Elliott,1,123
Bob Elliott,2,307
Bob Elliott,3,550
Bob Evans,1,142
Bob Feerick,1,483
Bob Ferry,1,364
Bob Ferry,2,889
Bob Ferry,3,1108
Bob Ferry,4,1072
Bob Ferry,5,782
Bob Ferry,6,408
Bob Ferry,7,481
Bob Ferry,8,334
Bob Ferry,9,329
Bob Ferry,10,13
Bob Greacen,1,106
Bob Greacen,2,5
Bob Gross,1,515
Bob Gross,2,935
Bob Gross,3,914
Bob Gross,4,514
Bob Gross,5,538
Bob Gross,6,641
Bob Gross,7,427
Bob Gross,8,83
Bob Hansen,1,148
Bob Hansen,2,261
Bob Hansen,3,710
Bob Hansen,4,696
Bob Hansen,5,777
Bob Hansen,6,341
Bob Hansen,7,617
Bob Hansen,8,229
Bob Hansen,9,346
Bob Harris,1,476
Bob Harris,2,564
Bob Harris,3,514
Bob Harris,4,517
Bob Harris,5,420
Bob Harrison,1,300
Bob Harrison,2,401
Bob Harrison,3,401
Bob Harrison,4,497
Bob Harrison,5,764
Bob Harrison,6,724
Bob Harrison,7,617
Bob Harrison,8,579
Bob Harrison,9,517
Bob Hogsett,1,16
Bob Hopkins,1,354
Bob Hopkins,2,565
Bob Hopkins,3,668
Bob Hopkins,4,650
Bob Houbregs*,1,1216
Bob Houbregs*,2,425
Bob Houbregs*,3,777
Bob Houbregs*,4,673
Bob Houbregs*,5,128
Bob Kauffman,1,641
Bob Kauffman,2,276
Bob Kauffman,3,1591
Bob Kauffman,4,1457
Bob Kauffman,5,1350
Bob Kauffman,6,449
Bob Kauffman,7,285
Bob Kinney,1,667
Bob Knight,1,7
Bob Lanier*,1,1281
Bob Lanier*,2,2056
Bob Lanier*,3,1927
Bob Lanier*,4,1822
Bob Lanier*,5,1823
Bob Lanier*,6,1366
Bob Lanier*,7,1616
Bob Lanier*,8,1542
Bob Lanier*,9,1253
Bob Lanier*,10,2420
Bob Lanier*,11,961
Bob Lanier*,12,996
Bob Lanier*,13,417
Bob Lanier*,14,978
Bob Lavoy,1,526
Bob Lavoy,2,648
Bob Lavoy,3,618
Bob Lavoy,4,728
Bob Lochmueller,1,232
Bob Love,1,439
Bob Love,2,464
Bob Love,3,574
Bob Love,4,1722
Bob Love,5,2043
Bob Love,6,2037
Bob Love,7,1895
Bob Love,8,1785
Bob Love,9,1342
Bob Love,10,1448
Bob Love,11,866
Bob Martin,1,111
Bob Martin,2,2
Bob McAdoo*,1,1441
Bob McAdoo*,2,2261
Bob McAdoo*,3,2831
Bob McAdoo*,4,2427
Bob McAdoo*,5,3722
Bob McAdoo*,6,2097
Bob McAdoo*,7,2974
Bob McAdoo*,8,1222
Bob McAdoo*,9,330
Bob McAdoo*,10,392
Bob McAdoo*,11,703
Bob McAdoo*,12,916
Bob McAdoo*,13,690
Bob McAdoo*,14,294
Bob McCann,1,26
Bob McCann,3,30
Bob McCann,4,495
Bob McCann,7,188
Bob McCann,9,0
Bob McNeill,1,437
Bob McNeill,2,276
Bob Miller,1,4
Bob Naber,1,1
Bob Nash,1,43
Bob Nash,2,106
Bob Nash,6,364
Bob Nash,7,523
Bob Peterson,1,30
Bob Peterson,2,154
Bob Peterson,3,310
Bob Pettit*,1,1466
Bob Pettit*,2,1849
Bob Pettit*,3,1755
Bob Pettit*,4,1719
Bob Pettit*,5,2105
Bob Pettit*,6,1882
Bob Pettit*,7,2120
Bob Pettit*,8,2429
Bob Pettit*,9,2241
Bob Pettit*,10,2190
Bob Pettit*,11,1124
Bob Portman,1,420
Bob Portman,2,519
Bob Portman,3,231
Bob Portman,4,84
Bob Priddy,1,36
Bob Quick,1,87
Bob Quick,2,350
Bob Quick,3,448
Bob Quick,4,112
Bob Riley,1,13
Bob Royer,1,197
Bob Rule,1,1484
Bob Rule,2,1965
Bob Rule,3,1965
Bob Rule,4,119
Bob Rule,5,2296
Bob Rule,6,280
Bob Rule,7,186
Bob Rule,8,0
Bob Santini,1,11
Bob Schafer,,497
Bob Sims,1,1018
Bob Sura,1,422
Bob Sura,2,755
Bob Sura,3,267
Bob Sura,4,214
Bob Sura,5,1009
Bob Sura,6,586
Bob Sura,7,778
Bob Sura,8,401
Bob Sura,9,1192
Bob Sura,10,626
Bob Thornton,1,336
Bob Thornton,2,71
Bob Thornton,3,328
Bob Thornton,4,127
Bob Thornton,5,123
Bob Thornton,6,16
Bob Thornton,7,4
Bob Thornton,11,3
Bob Tough,1,226
Bob Verga,1,104
Bob Warlick,1,24
Bob Warlick,2,36
Bob Warlick,3,611
Bob Warlick,4,1026
Bob Weiss,1,6
Bob Weiss,2,12
Bob Weiss,3,803
Bob Weiss,4,1012
Bob Weiss,5,943
Bob Weiss,6,782
Bob Weiss,7,928
Bob Weiss,8,717
Bob Weiss,9,668
Bob Weiss,10,258
Bob Weiss,11,213
Bob Weiss,12,153
Bob Wiesenhahn,1,119
Bob Wilkerson,1,526
Bob Wilkerson,2,921
Bob Wilkerson,3,911
Bob Wilkerson,4,1033
Bob Wilkerson,5,798
Bob Wilkerson,6,716
Bob Wilkerson,7,519
Bob Williams,1,66
Bob Williams,2,4
Bob Wilson,1,236
Bob Wood,1,7
Boban Marjanovic,1,297
Boban Marjanovic,2,191
Bobby Brown,1,722
Bobby Brown,2,430
Bobby Brown,9,62
Bobby Cattage,1,150
Bobby Cattage,5,92
Bobby Cook,1,587
Bobby Hurley,1,134
Bobby Hurley,2,285
Bobby Hurley,3,220
Bobby Hurley,4,143
Bobby Hurley,5,500
Bobby Jackson,1,790
Bobby Jackson,2,353
Bobby Jackson,3,369
Bobby Jackson,4,566
Bobby Jackson,5,896
Bobby Jackson,6,895
Bobby Jackson,7,689
Bobby Jackson,8,301
Bobby Jackson,9,808
Bobby Jackson,10,592
Bobby Jackson,11,1106
Bobby Jackson,12,532
Bobby Jones,1,110
Bobby Jones,2,356
Bobby Jones,3,1238
Bobby Jones,4,1088
Bobby Jones,5,965
Bobby Jones,6,1053
Bobby Jones,7,1096
Bobby Jones,8,1095
Bobby Jones,9,665
Bobby Jones,10,619
Bobby Jones,11,600
Bobby Jones,12,492
Bobby Lewis,1,179
Bobby Lewis,2,309
Bobby Lewis,3,526
Bobby Lewis,4,467
Bobby Phills,1,31
Bobby Phills,2,93
Bobby Phills,3,598
Bobby Phills,4,878
Bobby Phills,5,1051
Bobby Phills,6,866
Bobby Phills,7,642
Bobby Phills,8,613
Bobby Phills,9,381
Bobby Portis,1,436
Bobby Portis,2,437
Bobby Simmons,1,112
Bobby Simmons,2,120
Bobby Simmons,3,437
Bobby Simmons,4,1229
Bobby Simmons,5,1002
Bobby Simmons,7,531
Bobby Simmons,8,556
Bobby Simmons,9,122
Bobby Simmons,10,0
Bobby Simmons,11,80
Bobby Smith,1,37
Bobby Smith,3,0
Bobby Wanzer*,1,791
